id,loan_amnt,funded_amnt,int_rate,installment,total_pymnt,issue_date,loan_status,term,verification_status,addr_state
66521972,7000,7000,28,220,214,12,1,36,1,1
66521984,12000,12000,15,418,397,12,1,60,1,1
66522108,6000,6000,28,197,189,12,1,36,1,1
66523224,10000,10000,28,309,305,12,0,36,1,1
66523396,10000,10000,28,305,301,12,1,36,0,2
66523592,4000,4000,28,131,126,12,1,36,1,1
66523664,17000,17000,20,459,560,12,0,60,0,1
66523768,35000,14400,18,373,343,12,1,60,1,3
66524296,12600,12600,14,296,276,12,1,60,1,1
66524712,35000,16000,13,365,342,12,1,60,1,1
66526216,5900,5900,28,192,188,12,1,60,1,1
66530544,20000,20000,28,625,616,0,1,36,1,1
66530972,12000,12000,28,270,262,12,1,60,1,2
66531872,14400,14400,28,459,451,0,1,36,1,1
66532904,35000,6000,28,197,206,12,1,36,1,1
66533032,22000,22000,22,620,0,12,1,60,1,1
66533932,5000,5000,13,168,165,0,1,36,1,3
66534584,15000,15000,28,478,462,12,1,60,1,1
66534696,8000,8000,28,255,0,12,1,60,1,1
66535080,10000,10000,13,340,332,12,1,36,1,1
66535560,28000,28000,28,843,41913,12,1,36,0,1
66535632,26400,26400,28,664,638,12,1,60,1,1
66540940,16075,16075,15,385,358,12,1,60,1,1
66541728,16800,16800,13,567,555,12,1,36,1,1
66542228,10000,10000,28,315,310,12,1,36,1,0
66542600,5000,5000,14,172,164,12,1,36,0,1
66542880,20000,20000,21,552,503,12,1,60,1,4
66543496,7600,1000,28,242,238,12,1,36,1,4
66550304,16000,16000,13,369,375,12,1,60,1,2
66550596,28000,28000,16,1372,669,12,1,60,1,1
66550756,6000,6000,28,187,182,12,1,36,0,1
66550816,7000,7000,28,1372,223,12,1,36,1,3
66551344,8000,8000,28,255,246,12,0,36,1,3
66552464,21000,21000,28,437,426,12,1,60,0,1
66552828,15000,15000,18,389,357,12,1,60,1,3
66561240,35000,35000,28,1149,1127,12,1,36,1,3
66562556,15000,15000,28,482,474,12,1,36,1,1
66562740,30550,30550,28,779,748,12,1,60,1,4
66563104,16000,16000,28,481,477,12,1,36,1,1
66563144,21000,21000,15,504,41913,12,1,60,1,2
66564552,10000,10000,28,328,322,12,1,36,1,1
66570624,4200,4200,28,133,131,12,1,36,1,2
66570788,30000,30000,28,625,609,12,1,60,1,3
66571184,8000,8000,28,265,260,12,1,36,0,1
66571680,35000,13000,28,280,0,12,1,60,1,1
66571752,15000,15000,13,346,335,12,1,60,1,1
66572240,14950,14950,22,421,0,12,1,60,0,1
66572552,5600,5600,28,183,176,12,1,36,1,1
66572952,18000,18000,14,423,408,12,1,60,1,1
66573076,15000,15000,28,303,41913,12,1,60,0,1
66574472,20000,20000,28,669,655,12,1,36,0,1
66574632,35000,8000,28,267,0,12,1,36,1,3
66575656,5000,1000,19,185,180,12,1,36,1,1
66580280,11000,11000,13,251,243,12,1,60,1,2
66580844,2000,2000,28,64,63,12,1,36,0,3
66581440,35000,12000,16,298,286,12,1,60,1,3
66581844,15000,15000,18,1372,357,12,1,60,1,1
66582148,12000,12000,28,245,239,12,1,60,0,3
66584436,28000,28000,28,876,851,12,1,36,1,2
66585072,25125,25125,17,632,607,12,1,60,1,3
66586040,14000,14000,13,319,299,12,1,60,1,1
66590148,18500,18500,28,607,0,12,1,36,1,1
66591440,5000,5000,28,166,162,12,1,36,1,3
66592092,10425,10425,13,238,41913,12,1,60,1,1
66592924,10000,10000,28,334,327,12,1,36,0,1
66593008,12000,12000,28,382,0,12,1,36,1,1
66593148,35000,13600,18,498,469,12,1,36,1,1
66594520,5000,5000,28,150,150,12,1,36,1,1
66594652,10000,10000,28,318,308,12,1,36,1,1
66594704,16000,16000,15,557,41913,12,1,36,1,1
66595924,18000,18000,28,400,41913,12,1,60,0,1
66600328,18000,18000,28,459,440,12,1,60,0,3
66600944,4100,4100,28,126,124,12,1,36,0,3
66601704,12000,12000,14,282,272,12,1,60,1,4
66602072,15000,15000,28,472,465,12,1,36,1,3
66602872,31500,31500,28,992,0,12,1,36,1,3
66603504,25000,25000,28,782,710,12,1,36,0,1
66603712,10000,10000,15,348,331,12,1,36,1,0
66603896,10700,10700,14,251,0,12,1,60,0,0
66604024,14000,14000,28,295,257,12,1,60,0,1
66605136,10000,10000,28,321,310,12,1,36,1,1
66605140,20000,20000,28,450,436,12,1,60,0,0
66610928,22900,22900,13,528,511,12,1,60,0,1
66611324,18000,18000,17,455,437,12,1,60,1,1
66611360,25000,1000,28,830,713,12,1,36,0,1
66611552,25000,25000,28,821,789,12,1,36,1,1
66611624,10550,10550,18,1372,375,12,1,36,1,3
66612136,1000,1000,13,33,32,12,1,36,1,1
66612304,20000,20000,17,503,483,12,1,60,0,0
66612768,14000,14000,28,446,432,12,1,36,0,2
66612868,25000,25000,28,539,0,12,1,60,1,4
66613420,10600,10600,28,384,362,12,1,36,1,3
66613580,2000,2000,16,70,69,12,1,36,0,1
66613584,3000,3000,15,104,109,12,1,36,0,1
66613712,21000,21000,28,443,432,12,1,60,1,1
66614896,20000,20000,13,675,660,12,1,36,1,3
66614932,5700,5700,28,190,0,12,1,36,1,2
66615776,8875,1000,17,320,0,12,1,36,1,3
66620808,7000,7000,28,219,212,12,1,36,1,1
66620980,10000,10000,28,318,313,12,1,36,0,3
66621120,8000,8000,13,272,266,0,1,36,1,1
66621128,15200,15200,15,364,41913,12,1,60,1,1
66622072,20000,20000,28,656,0,12,1,36,1,2
66622124,10000,10000,13,337,330,12,1,36,1,0
66622352,12000,12000,28,270,262,12,1,60,0,1
66622356,35000,35000,28,1372,1115,12,1,36,1,1
66623076,4000,4000,13,136,133,12,1,36,1,1
66623840,30000,30000,28,613,0,12,1,60,1,1
66623916,7000,7000,16,248,235,12,1,36,1,1
66624504,10000,10000,28,1372,319,12,1,36,1,1
66624940,14400,14400,28,446,440,12,1,36,1,1
66625356,12000,12000,28,398,390,12,1,36,0,2
66625956,14025,14025,17,352,339,12,1,60,1,2
66631652,4000,4000,28,130,125,12,1,36,1,1
66632124,21000,21000,13,714,682,12,1,36,1,1
66632468,4200,4200,28,140,134,12,1,36,1,1
66632616,4625,4625,17,166,157,12,1,36,1,1
66633092,15000,1000,28,488,0,12,1,36,0,1
66633104,11200,11200,28,252,236,12,1,60,1,0
66633568,6000,6000,28,191,0,12,1,36,0,3
66634584,6000,6000,28,185,183,12,1,36,1,3
66634608,4800,4800,28,156,153,12,1,36,1,1
66635060,21000,21000,28,661,651,12,1,36,1,1
66635484,6000,6000,15,209,41913,12,1,36,1,1
66635760,6000,6000,28,192,41913,12,1,36,1,2
66635968,16000,16000,20,432,414,12,1,60,1,1
66635976,9000,9000,28,295,289,12,1,36,0,3
66636264,12000,12000,28,1372,372,12,1,36,0,1
66636520,12000,12000,28,366,362,12,1,36,0,2
66640176,25000,25000,28,803,0,12,1,36,1,0
66642268,12000,12000,28,375,370,12,1,60,0,4
66642472,10000,10000,28,235,227,12,1,60,0,1
66643664,20000,20000,28,602,596,12,1,36,0,1
66644052,25000,25000,28,763,745,12,0,36,1,1
66644180,20000,20000,28,437,424,12,1,60,0,1
66644276,14000,14000,28,301,293,12,1,60,1,2
66644292,8775,8775,28,318,318,0,1,36,1,3
66644828,35000,35000,18,907,870,12,1,60,1,1
66645388,7500,7500,17,269,254,12,1,36,1,1
66651000,8000,1000,28,267,256,12,1,36,1,3
66651096,5000,5000,28,160,158,12,1,36,0,3
66836112,10000,10000,28,332,0,12,1,36,1,1
66995180,23650,23650,16,582,0,12,1,60,0,0
67005112,9425,9425,16,335,327,12,1,36,1,3
67005528,15000,15000,28,382,367,12,1,60,1,1
67015372,10225,10225,18,372,0,12,1,36,1,1
67035576,35000,1000,14,823,0,12,1,60,1,4
67055220,24000,24000,28,507,481,12,1,60,0,1
67095120,14000,14000,28,286,273,12,1,60,0,1
67095396,24000,24000,28,491,468,0,1,60,1,3
67115168,5600,5600,28,183,180,12,1,60,1,1
67115608,34200,34200,16,849,41913,12,1,60,0,3
67135280,35000,21000,28,467,0,12,1,60,0,2
67135328,35000,35000,28,1125,0,12,1,36,1,2
67135368,12000,12000,14,282,272,12,1,60,0,1
67175160,9175,9175,13,312,9227,12,1,36,1,2
67185400,10000,10000,28,312,308,12,1,36,1,1
67185456,10000,10000,22,281,256,12,1,60,1,1
67195512,6400,6400,28,192,190,12,1,36,0,1
67205440,10000,10000,28,308,304,12,1,36,0,1
67205720,16000,16000,28,327,0,12,1,60,0,1
67215264,18850,18850,13,641,18879,12,1,36,1,2
67215280,1500,1500,13,50,49,12,1,36,1,2
67215704,4825,4825,28,158,0,0,1,36,1,1
67216024,33000,33000,16,1176,1114,0,1,36,1,3
67216496,20000,20000,28,616,41913,12,1,36,1,1
67216560,20150,20150,18,733,0,12,0,36,1,2
67235728,14000,14000,28,464,455,12,1,36,0,1
67235856,14000,14000,28,357,328,12,1,60,0,3
67236096,18000,18000,18,461,443,12,1,60,1,3
67237584,15000,15000,13,1372,331,12,1,60,1,1
67237792,3000,3000,28,99,95,12,1,36,1,1
67238168,35000,35000,19,927,0,12,1,60,1,1
67238200,10100,10100,14,347,331,12,1,36,1,1
67246128,14000,14000,28,438,431,12,1,36,0,1
67246264,25000,25000,28,563,0,12,1,60,0,1
67246456,20000,20000,28,625,0,12,1,36,1,3
67248256,18000,18000,16,637,604,12,1,36,1,1
67248272,15000,15000,17,379,349,12,1,60,0,1
67248752,5000,5000,17,180,170,12,1,36,1,1
67255256,25000,25000,28,770,761,12,1,36,0,1
67257072,20800,20800,28,425,415,12,1,60,1,3
67257328,18000,18000,28,542,41913,12,1,36,1,2
67257680,14400,14400,28,286,0,12,1,60,1,3
67258064,7950,7950,16,281,267,12,1,36,1,1
67258928,14000,14000,15,336,312,12,1,60,1,1
67265616,12500,1000,20,470,441,12,1,36,1,1
67267032,30000,30000,28,676,508,12,1,60,1,1
67267520,20000,20000,28,610,0,12,1,36,1,1
67268296,8000,1000,28,240,0,12,1,36,1,1
67268384,10000,10000,28,251,0,12,1,60,1,1
67268808,16000,16000,28,1372,480,12,1,36,0,1
67275232,12800,12800,28,390,386,12,1,36,1,2
67277376,30400,30400,28,685,0,12,1,60,1,1
67277544,5000,5000,28,150,0,12,1,36,0,2
67277576,5000,5000,14,172,41913,12,1,36,1,1
67278168,7200,7200,28,234,0,12,1,36,1,1
67278592,18000,18000,28,554,541,12,1,36,0,1
67278648,35000,9225,28,302,291,12,1,36,1,1
67279232,35000,35000,28,1162,0,12,1,36,1,2
67286104,24000,24000,28,732,0,12,1,36,0,2
67287848,6000,1000,13,204,0,12,1,36,1,1
67295424,3600,3600,28,120,118,12,1,36,1,1
67295600,1000,1000,28,33,31,12,1,36,1,1
67295696,8000,8000,28,262,8052,12,1,36,1,1
67295816,10000,10000,28,1372,300,12,1,36,1,2
67296336,35000,6000,28,197,189,12,1,36,1,1
67297240,18000,18000,13,411,0,12,1,60,0,1
67298368,25000,25000,28,830,0,12,1,36,1,1
67305288,14025,14025,17,355,327,12,1,60,1,2
67305456,12000,12000,28,382,370,12,1,36,0,1
67305488,1500,1500,28,1372,0,12,1,36,0,3
67306976,15000,15000,28,472,465,12,1,36,0,1
67307952,33525,33525,21,925,843,12,1,60,1,3
67308112,3600,3600,28,113,110,12,1,36,0,1
67308824,3000,1000,14,103,98,12,1,36,1,2
67309040,28000,28000,28,714,0,12,1,60,1,1
67315928,11200,11200,28,350,340,12,1,36,1,1
67316736,10500,10500,13,356,0,12,1,36,0,1
67318096,13625,13625,13,460,0,12,1,36,1,1
67318432,3000,3000,28,100,96,12,1,36,1,1
67318776,28000,28000,14,963,918,12,1,36,1,1
67325536,12000,12000,28,385,379,0,1,36,1,1
67325632,19950,19950,18,517,496,12,1,60,1,4
67326080,23000,23000,28,755,726,12,1,36,1,0
67327768,35000,5000,28,164,157,12,1,36,1,1
67327792,9000,9000,28,279,0,12,1,36,0,1
67328032,18000,18000,14,423,394,12,1,60,1,1
67335392,7725,7725,17,277,0,12,1,36,1,1
67335960,9000,9000,14,309,0,12,1,36,1,1
67336072,20000,1000,14,470,438,12,1,60,1,1
67337816,11000,11000,13,374,365,12,1,36,0,2
67338616,10000,10000,28,332,318,12,1,36,1,1
67338816,5000,5000,28,156,0,12,1,36,1,1
67339416,35000,19200,28,419,0,12,1,60,0,3
67346952,20225,20225,28,449,0,12,1,60,0,1
67349192,22400,22400,28,686,0,12,1,36,0,0
67355800,35000,15750,28,570,555,12,1,36,1,1
67355880,9000,9000,16,1372,0,12,1,36,1,1
67356248,5225,5225,16,185,180,12,1,36,1,3
67357160,5000,5000,28,167,0,12,1,36,1,1
67357688,35000,20000,14,470,438,12,1,60,0,2
67358784,18000,18000,28,602,0,12,1,36,1,1
67367568,20000,20000,28,651,627,12,1,36,0,0
67368304,10000,10000,28,332,0,12,1,60,1,1
67369336,7500,7500,28,241,0,12,1,36,1,0
67369872,7800,7800,14,268,0,12,1,36,1,1
67376120,11200,11200,18,287,0,12,1,60,1,1
67376248,22400,22400,28,690,681,12,1,36,1,1
67376480,20400,20400,13,466,41913,12,1,60,1,1
67376768,6000,6000,28,183,181,12,1,36,1,4
67376968,12000,12000,28,378,366,12,1,36,1,2
67377296,35000,35000,16,861,0,12,0,60,1,4
67378208,6000,6000,13,204,195,12,1,36,1,1
67378864,5000,5000,13,168,161,12,1,36,1,2
67378928,25000,25000,13,847,0,12,1,36,0,1
67379120,14000,14000,28,323,248,12,1,60,1,1
67385816,30000,30000,13,1372,0,12,1,60,1,1
67386064,14000,1000,14,329,317,12,1,60,1,2
67386792,30000,30000,14,1032,1008,12,1,36,0,1
67386848,35000,24000,28,781,0,12,1,36,1,1
67386952,7500,7500,28,244,239,12,1,36,1,4
67387248,10000,10000,28,309,301,12,1,36,1,1
67387400,15000,15000,28,472,0,12,1,36,1,3
67387512,35000,35000,18,1372,833,12,1,60,1,1
67387600,30000,30000,28,1004,837,12,1,36,1,1
67387672,20000,20000,13,1372,427,12,1,60,0,3
67395512,28000,28000,28,572,566,12,1,60,0,1
67396032,10400,10400,28,348,341,12,1,36,1,1
67396544,10000,10000,28,318,0,12,1,60,1,1
67397024,2200,1000,28,70,0,12,1,36,1,1
67397568,35000,11725,28,377,364,12,1,36,1,1
67397728,17125,17125,28,573,0,12,1,36,1,1
67398848,15000,1000,28,482,0,12,1,36,1,4
67405368,6000,1000,28,199,191,12,1,36,1,1
67408112,5000,5000,28,160,155,12,1,36,1,1
67409472,10000,1000,28,321,0,12,1,36,1,1
67415464,35000,28000,28,854,0,12,1,36,1,3
67416352,12500,12500,13,425,0,12,1,36,1,1
67417536,15000,1000,28,464,0,12,1,36,1,1
67417712,10775,10775,28,274,253,12,1,60,1,1
67417880,12900,12900,15,309,0,12,1,60,1,1
67417952,20000,20000,28,669,641,0,1,36,0,1
67418096,3600,3600,28,115,111,12,1,36,0,3
67418152,6000,6000,28,200,6039,12,1,36,1,1
67418584,21000,21000,13,485,0,12,1,60,1,1
67418888,10000,10000,28,202,193,12,1,60,0,1
67425512,15000,15000,15,523,510,12,0,36,1,1
67426896,35000,35000,19,925,0,12,1,60,1,1
67427560,12000,12000,28,366,358,12,1,36,1,1
67427952,7800,7800,28,244,237,12,0,36,0,1
67428040,5000,5000,28,1372,149,12,1,36,0,1
67428840,15275,15275,18,391,258,0,1,60,1,1
67435152,8400,8400,28,270,267,12,1,36,1,2
67435504,5050,5050,28,183,0,12,1,36,0,1
67435696,30000,30000,15,720,0,0,1,60,1,1
67437664,15000,15000,28,498,0,12,1,36,0,1
67445464,8000,8000,28,250,0,12,0,36,1,2
67445584,30000,1000,28,938,912,12,1,36,1,1
67445592,4800,4800,13,163,41913,12,1,36,1,1
67446256,18500,18500,13,427,0,12,1,60,1,1
67447776,5000,5000,28,167,0,12,0,36,1,1
67449024,14175,14175,18,1372,0,12,1,60,0,1
67455464,30000,30000,28,765,734,12,1,60,0,3
67455592,6400,6400,13,217,212,12,1,36,1,1
67455632,28000,28000,28,854,845,12,1,36,1,2
67456568,11000,11000,16,270,260,12,1,60,0,2
67456576,35000,35000,28,892,41913,12,1,60,1,4
67456592,5600,5600,28,183,180,12,1,36,1,1
67457408,13000,13000,28,300,280,12,1,60,1,4
67458032,5000,5000,28,168,161,12,1,36,1,3
67458144,35000,35000,28,1100,41913,12,1,60,1,2
67458504,12500,12500,16,445,41913,12,1,36,1,1
67458720,10000,10000,16,354,335,12,0,36,0,1
67458728,15000,15000,28,488,470,12,1,36,1,2
67466096,18000,1000,28,542,0,12,1,36,0,1
67466224,4800,4800,28,150,148,12,1,60,1,1
67466464,35000,35000,16,861,0,12,1,60,1,1
67467888,20000,20000,28,630,0,12,1,36,1,2
67468008,17975,17975,18,461,0,12,1,60,1,3
67468376,8500,8500,28,262,0,12,0,36,0,1
67469016,32000,32000,28,666,634,12,1,60,1,0
67475432,9200,9200,28,308,0,0,1,36,1,1
67475648,7100,7100,15,247,41913,12,1,36,1,1
67476392,1000,1000,13,33,0,12,1,36,1,1
67476496,7200,7200,28,229,0,12,1,36,1,3
67476544,24000,24000,13,554,0,0,1,60,1,1
67478008,5000,5000,28,152,41913,12,1,36,0,1
67478480,2800,2800,13,94,41913,12,1,36,1,1
67478560,10000,10000,28,332,0,12,1,36,1,1
67479064,6400,6400,13,217,41913,12,1,36,1,3
67505632,35000,9800,28,295,0,12,1,36,1,1
67515552,15000,15000,28,1372,0,12,1,36,1,1
67516008,10000,10000,28,308,41913,12,1,36,1,4
67535176,32450,32450,17,823,0,12,0,60,1,1
67535536,30000,30000,28,979,41913,12,1,36,1,1
67536192,2000,1000,13,68,0,12,1,36,1,2
67536304,25800,25800,28,871,0,12,1,36,1,1
67536304,5650,5650,28,172,0,12,1,36,0,3
67545232,24000,24000,18,879,0,12,1,60,1,3
67545392,11825,11825,17,426,0,0,1,36,1,2
67545992,12000,12000,28,375,0,12,1,36,0,1
67546080,25000,25000,28,539,41913,12,1,60,0,1
67555880,6000,6000,28,191,0,12,1,36,1,0
67565376,22000,22000,19,576,0,12,1,60,1,1
67565392,6000,6000,28,197,0,12,1,36,0,1
67565616,5000,5000,28,154,0,12,0,36,1,1
67566056,25000,25000,28,752,0,12,1,36,0,1
67575400,11000,1000,13,254,0,12,1,60,1,3
67575560,12000,12000,28,385,0,12,1,36,1,1
67585184,3500,3500,28,107,0,12,1,36,0,3
67585696,12000,12000,28,382,41913,12,1,36,0,1
67585952,20000,20000,28,630,0,12,1,60,0,1
67595384,7000,7000,28,223,0,12,1,36,1,1
67595792,5000,5000,28,162,0,12,1,36,1,1
67605504,3200,3200,20,120,113,12,1,36,1,1
67605536,9500,9500,18,345,0,12,1,36,1,1
67605832,20000,20000,28,643,0,12,1,36,1,2
67615784,1000,1000,28,33,0,12,1,36,0,1
67625144,2500,2500,28,84,80,12,1,36,1,2
67625464,10000,10000,28,305,298,12,1,36,0,1
67625952,25000,25000,15,871,0,12,1,36,0,1
67636112,12500,12500,28,385,0,12,1,36,1,2
67645392,10800,10800,16,268,0,12,1,60,0,1
67645536,20000,20000,28,616,601,12,0,36,0,3
67665360,35000,35000,13,1190,0,0,1,36,1,1
67665944,12000,12000,28,398,0,12,1,36,1,3
67675352,5000,5000,28,164,0,12,1,36,1,1
67685152,6650,6650,17,1372,0,12,1,36,1,2
67685576,6000,6000,28,195,0,12,1,36,1,1
67685672,5700,5700,28,179,0,12,1,36,0,3
67695480,21600,1000,13,498,500,12,1,60,1,1
67705120,33000,33000,17,830,0,12,1,60,1,1
67705144,3000,3000,28,99,95,12,1,36,0,2
67705904,11225,11225,14,386,0,12,1,36,1,1
67705992,10000,10000,28,211,41913,12,1,60,0,1
67715144,3000,3000,28,98,94,12,1,36,1,1
67715152,7000,7000,28,227,0,12,1,36,1,1
67715352,21000,21000,28,703,0,0,1,36,1,3
67715944,35000,35000,28,840,0,12,1,60,1,1
67735696,4000,4000,14,137,0,12,1,36,1,2
67735768,24000,24000,28,788,0,12,1,36,0,1
67745464,12000,12000,28,266,0,12,1,60,0,1
67746016,6500,6500,28,201,0,12,1,36,0,3
67755136,12000,12000,14,282,262,12,1,60,0,1
67755464,12000,12000,13,274,256,12,1,60,0,4
67788936,22925,22925,28,584,0,12,1,60,0,1
67789664,20000,20000,28,656,0,12,1,60,1,1
67789760,15000,15000,16,372,0,12,1,60,1,2
67789904,3500,3500,28,113,0,12,1,36,1,1
67798112,5000,5000,13,168,0,12,1,36,1,2
67798464,12000,12000,28,385,41913,12,1,36,0,1
67799240,35000,35000,15,1220,0,12,1,36,1,2
67808320,14000,14000,28,278,0,12,1,60,1,1
67808328,2200,2200,28,69,0,12,1,36,1,1
67808776,6000,6000,28,185,41913,12,1,36,1,1
67808992,15000,15000,13,348,0,12,1,60,1,1
67809208,8000,8000,28,257,0,12,1,36,0,1
67810432,5000,5000,17,180,0,12,1,36,1,1
67810584,35000,35000,28,1084,0,12,1,60,1,1
67810880,12000,12000,28,386,0,0,1,36,0,1
67818424,17000,17000,13,388,0,12,1,60,1,2
67818712,10000,10000,28,321,0,12,1,60,0,3
67828576,25000,25000,28,830,41913,12,1,36,1,1
67828928,12350,12350,28,410,41913,12,1,36,1,3
67829824,13000,13000,28,418,0,12,1,36,1,1
67829976,10000,10000,13,337,0,12,1,36,1,1
67830040,3000,3000,28,98,0,12,1,36,1,0
67838352,6000,6000,28,191,0,12,1,36,1,1
67838624,16000,1000,16,566,0,12,1,36,1,1
67838800,5650,5650,28,178,0,12,1,36,0,4
67838856,3500,3500,28,105,41913,12,1,36,0,2
67848328,5000,5000,13,170,0,12,1,36,1,2
67848960,5000,5000,28,162,0,12,1,36,1,1
67849392,12975,12975,17,329,0,12,1,60,0,1
67849472,11700,11700,28,368,11738,12,1,36,0,3
67858392,27500,27500,28,593,0,0,1,60,0,3
67858800,7000,7000,28,215,0,12,1,36,0,2
67859848,30000,30000,28,964,0,12,1,60,1,1
67859944,2000,2000,28,66,0,12,1,36,1,0
67868672,17000,17000,16,602,0,12,1,36,0,1
67868720,15000,15000,28,488,0,12,1,60,1,1
67869448,20000,20000,28,637,0,0,1,36,1,1
67878232,16800,16800,28,343,0,0,1,60,1,1
67878240,35000,18400,24,531,0,12,1,60,0,3
67878528,7000,7000,28,220,0,12,1,36,0,3
67878784,6000,6000,28,1372,0,12,1,36,1,2
67879200,16000,16000,28,514,0,12,1,36,1,1
67880016,25000,25000,28,539,0,12,1,60,1,1
67888312,5000,5000,28,156,0,12,1,36,0,1
67888960,24425,24425,16,606,0,12,1,60,0,1
67889216,28800,28800,28,640,0,12,1,60,1,1
67889576,14000,14000,18,359,0,12,1,60,1,2
67889904,10000,10000,28,325,0,12,1,36,1,1
67898120,16000,16000,28,500,0,12,1,36,1,1
67899248,18000,18000,13,413,0,12,1,60,1,1
67899792,20000,20000,28,625,0,12,1,36,0,1
67900144,9800,9800,28,308,0,12,1,36,1,1
67908176,6225,6225,27,255,0,12,1,36,1,1
67908296,6500,6500,28,217,0,12,1,36,1,1
67918360,10000,10000,28,305,0,12,1,36,1,1
67918680,15000,15000,28,462,0,12,1,36,1,1
67918832,4800,4800,13,162,0,12,1,36,1,1
67918968,5500,5500,28,165,0,12,1,36,0,3
67919112,16000,16000,16,397,0,12,1,60,1,1
67919568,10000,10000,28,312,0,12,1,36,0,3
67919744,14000,14000,28,315,0,0,1,60,1,1
67929184,10950,10950,28,349,0,12,1,36,1,2
67929280,8000,8000,28,246,100,12,1,36,1,2
67929872,6000,6000,28,187,0,0,1,36,1,1
67939504,25850,25850,13,873,0,12,1,36,0,0
67939608,10525,10525,15,366,0,12,1,36,1,2
67948208,4000,4000,28,127,41913,12,1,36,0,1
67949136,8000,8000,28,255,0,12,1,36,1,1
67949672,8000,8000,28,247,0,12,1,60,1,2
67958192,4500,4500,28,138,0,12,1,36,0,2
67958792,32000,32000,28,699,0,12,1,60,0,1
67959584,25800,25800,17,923,0,12,1,36,1,1
67968208,6000,6000,28,195,0,12,1,36,1,1
67968552,12000,12000,28,366,41913,12,1,36,1,1
67968928,24000,24000,13,810,0,12,1,36,0,0
67969072,19050,19050,14,655,41913,12,1,36,0,1
67969432,8000,8000,28,260,0,12,1,36,1,1
67969936,5000,5000,28,164,0,12,1,36,1,1
67978192,11000,11000,28,346,41913,12,1,36,1,1
67978632,11900,11900,17,301,0,12,1,60,0,2
67988184,14000,1000,28,311,0,12,1,60,0,2
67988256,10000,10000,28,301,0,12,1,36,0,1
67989064,15000,15000,28,1372,0,12,1,36,0,4
67989136,15000,15000,28,488,0,12,1,36,1,3
67989352,8000,1000,28,255,0,12,1,36,1,1
67989736,10000,10000,28,334,292,12,1,36,1,1
67998864,12000,12000,28,378,0,12,1,36,0,0
67999168,24000,24000,28,732,0,12,1,36,1,3
67999728,35000,16700,19,442,0,12,1,60,1,1
68000224,6200,6200,14,1372,0,12,1,36,1,3
68009096,5000,5000,16,177,0,12,1,36,1,1
68009720,12000,12000,28,369,0,12,1,36,1,3
68010360,21000,21000,28,692,0,12,1,36,0,1
68018704,2500,2500,28,77,0,12,1,60,0,3
68018984,1000,1000,16,35,0,12,1,36,0,1
68019160,25600,25600,28,781,0,12,1,60,0,1
68019840,20000,20000,28,437,0,12,1,60,1,2
68052304,35000,35000,17,874,0,12,1,60,1,1
68052320,6000,6000,28,199,0,12,1,36,1,1
68072328,23225,23225,28,476,0,12,1,60,0,2
68072704,14400,14400,28,326,0,0,1,60,0,1
68082120,8025,8025,28,263,0,12,1,36,1,2
68092776,14825,14825,19,391,0,12,1,60,1,1
68132512,7000,7000,15,245,0,12,1,36,0,1
68142144,35000,1000,16,861,0,12,1,60,1,3
68142384,7500,7500,15,262,0,12,1,36,0,1
68142552,12000,1000,28,386,0,12,1,36,0,1
68142776,6000,6000,28,180,0,12,1,36,0,3
68172216,2500,2500,13,84,0,12,1,36,1,1
68172240,18000,18000,28,389,0,12,1,60,1,1
68182496,10000,10000,28,202,171,12,1,60,0,4
68202272,10800,10800,28,352,0,12,1,36,0,1
68202672,20000,20000,28,659,0,12,1,36,0,1
68212856,11200,11200,19,296,0,0,1,60,1,1
68212888,7200,7200,14,249,41913,12,1,36,1,1
68213096,10400,10400,28,328,0,12,1,36,0,1
68222248,7000,1000,28,217,0,12,1,36,1,3
68232768,20000,20000,28,672,41913,12,1,36,1,1
68242472,35000,35000,28,729,0,12,1,60,1,2
68262584,24000,24000,28,722,0,12,1,36,0,2
68312656,6500,6500,28,205,0,0,1,36,0,3
68323136,5525,5525,28,171,41913,12,1,36,1,2
68323696,2800,2800,28,89,75,12,1,36,0,3
68340336,21000,21000,28,657,0,12,1,36,1,1
68354112,30000,1000,13,689,0,12,1,60,1,3
68355008,22000,22000,28,1372,0,12,1,36,1,1
68355848,7200,7200,28,237,0,12,1,36,1,3
68356712,12000,12000,28,382,0,12,1,36,1,1
68365656,20000,20000,28,637,0,12,1,36,0,0
68366512,16500,16500,28,547,0,12,1,36,1,3
